subject,trialtype,duration,repduration,movdist,force,stoplatency,error,abserror
3,motor,1007,1095,0.17571,0.73841,3,88,88
3,motor,3559,3770,0.76449,2.6629,55,211,211
3,motor,4182,3968,0.79182,2.4747,177,-214,214
3,auditory,1500,1943,0.00018088,1.0856,0,443,443
3,auditory,2000,1486,0.00034314,1.9037,0,-514,514
3,auditory,2500,3188,0.00046415,2.5897,0,688,688
3,auditory,3000,2511,0.0005976,5.5922,0,-489,489
3,auditory,4000,5366,0.00051536,3.3651,0,1366,1366
3,auditory,1000,1685,0.00026632,2.1844,0,685,685
3,auditory,2000,1908,0.00030388,1.7465,0,-92,92
3,auditory,2500,3026,0.00033321,2.6132,0,526,526
3,auditory,3000,3778,0.0013749,1.7633,0,778,778
3,auditory,3500,3725,0.00046455,4.0792,0,225,225
3,auditory,3500,3810,0.0017539,5.7883,0,310,310
3,auditory,4000,4182,0.00074454,8.2957,0,182,182
3,auditory,1000,1337,9.10E-05,0.857,0,337,337
3,auditory,1500,1862,0.00019419,1.1616,0,362,362
3,motor,1534,1974,0.3676,0.79812,30,440,440
3,motor,2100,2207,1.0217,6.2285,95,107,107
3,motor,3754,4681,0.83718,2.3838,251,927,927
3,motor,4126,4719,2.1281,10.713,121,593,593
3,motor,2223,2888,0.61185,2.6593,219,665,665
3,motor,2971,2713,0.94185,3.8266,467,-258,258
3,motor,3778,4632,1.2892,5.2924,275,854,854
3,motor,3166,2932,0.98648,4.3691,662,-234,234
3,motor,3106,3433,1.1982,4.5385,102,327,327
3,motor,1576,1238,0.34004,1.7672,572,-338,338
3,motor,2123,1960,0.42881,1.8913,620,-163,163
3,motor,4272,4532,1.4307,6.622,268,260,260
3,motor,1569,1055,0.29858,1.4138,566,-514,514
3,audiomotor,1843,1424,0.30904,1.2328,339,-419,419
3,audiomotor,2277,2685,0.62019,1.9475,274,408,408
3,audiomotor,2224,2244,0.44178,1.3363,220,20,20
3,audiomotor,2776,2827,0.67411,1.7171,272,51,51
3,audiomotor,3826,4536,1.1042,3.1369,321,710,710
3,audiomotor,4321,4974,1.0645,2.7352,317,653,653
3,audiomotor,1256,1235,0.27161,0.91899,253,-21,21
3,audiomotor,1763,1844,0.29906,0.69414,259,81,81
3,audiomotor,3549,3504,0.95472,2.9005,545,-45,45
3,audiomotor,3634,4788,1.0114,3.1158,129,1154,1154
3,audiomotor,4071,4070,1.0097,2.789,67,-1,1
3,audiomotor,1304,1383,0.29803,0.87014,300,79,79
3,audiomotor,2718,3022,0.81158,2.6709,214,304,304
3,audiomotor,3254,3596,0.92507,2.2024,249,342,342
3,auditory,3000,3266,0.00042395,0.86988,0,266,266
3,auditory,3500,4227,0.00036756,1.7507,0,727,727
3,auditory,4000,3957,0.00044651,3.0625,0,-43,43
3,auditory,1000,1000,0.00071323,0.54934,0,0,0
3,auditory,2500,2574,0.00038457,1.4831,0,74,74
3,auditory,3000,4329,0.00040195,1.8593,0,1329,1329
3,auditory,2000,1753,0.00017259,0.67966,0,-247,247
3,auditory,2500,4085,0.00040658,2.185,0,1585,1585
3,auditory,1500,2218,0.00049579,0.93866,0,718,718
3,auditory,2000,2463,0.00071498,1.5552,0,463,463
3,auditory,1000,1327,0.00017898,1.2057,0,327,327
3,auditory,1500,1716,0.00018439,1.695,0,216,216
3,auditory,3500,3314,0.00036725,2.0065,0,-186,186
3,auditory,4000,4828,0.00050839,5.2639,0,828,828
3,motor,2003,2222,0.34065,0.93283,500,219,219
3,motor,2350,2720,0.60302,1.753,346,370,370
3,motor,2579,3966,0.63513,1.6813,76,1387,1387
3,motor,3352,3982,0.79912,2.0085,349,630,630
3,motor,1069,984,0.26359,0.82555,65,-85,85
3,motor,2057,1610,0.37078,1.1808,552,-447,447
3,motor,3613,3067,0.91525,2.5921,109,-546,546
3,motor,4353,4489,0.95133,2.003,350,136,136
3,motor,3467,4996,0.75335,1.597,463,1529,1529
3,motor,3592,4893,0.83593,2.0453,88,1301,1301
3,motor,4104,4559,1.1134,3.9573,101,455,455
3,motor,1257,1312,0.26947,0.83212,252,55,55
3,auditory,2000,2808,0.00060037,2.7727,0,808,808
3,auditory,2500,2737,0.00044668,3.7958,0,237,237
3,auditory,2500,3502,0.0005328,1.4265,0,1002,1002
3,auditory,3000,3798,0.00068406,4.8228,0,798,798
3,auditory,1500,1446,0.00025285,1.1863,0,-54,54
3,auditory,2000,2236,0.00020297,0.57867,0,236,236
3,auditory,4000,3208,0.00039358,4.2489,0,-792,792
3,auditory,1000,992,8.93E-05,0.58269,0,-8,8
3,auditory,1000,1273,0.00011857,0.51955,0,273,273
3,auditory,1500,1532,0.00016303,1.0085,0,32,32
3,auditory,3000,3061,0.00090879,0.62583,0,61,61
3,auditory,3500,3309,0.0003325,1.6698,0,-191,191
3,auditory,3500,3566,0.00058654,2.8441,0,66,66
3,auditory,4000,3999,0.00052544,4.3527,0,-1,1
3,audiomotor,2308,2101,0.44859,1.2341,304,-207,207
3,audiomotor,2680,2568,0.70488,1.725,175,-112,112
3,audiomotor,3189,3330,0.77669,2.0041,185,141,141
3,audiomotor,3719,4265,0.89361,1.8915,216,546,546
3,audiomotor,4478,4580,1.2291,3.3032,474,102,102
3,audiomotor,1310,1074,0.2326,0.65206,307,-236,236
3,audiomotor,3580,2669,0.95153,3.2083,76,-911,911
3,audiomotor,4256,4492,1.3293,3.6392,251,236,236
3,audiomotor,1877,1193,0.39777,0.97298,373,-684,684
3,audiomotor,2709,2166,0.69498,2.0238,704,-543,543
3,audiomotor,1056,1908,0.25627,0.67389,52,852,852
3,audiomotor,1843,1474,0.36032,0.9004,340,-369,369
3,audiomotor,2874,3295,0.72917,1.4306,370,421,421
3,audiomotor,3206,4035,0.79661,1.925,202,829,829
3,auditory,2500,3354,0.00042348,2.5862,0,854,854
3,auditory,3000,4383,0.00095677,2.2905,0,1383,1383
3,auditory,1500,1814,0.00022883,2.5496,0,314,314
3,auditory,2000,3316,0.00018301,1.5118,0,1316,1316
3,auditory,3500,4269,0.00038019,2.6054,0,769,769
3,auditory,4000,4843,0.00099238,5.8177,0,843,843
3,auditory,1000,1226,0.00016091,0.60659,0,226,226
3,auditory,1500,2077,0.00035655,2.3781,0,577,577
3,auditory,2000,2434,0.00037775,2.9982,0,434,434
3,auditory,2500,2734,0.000295,3.6762,0,234,234
3,auditory,4000,4498,0.00074625,2.5027,0,498,498
3,auditory,1000,1474,0.00018525,1.7746,0,474,474
3,auditory,3000,3568,0.00065533,3.427,0,568,568
3,auditory,3500,4163,0.00040566,1.8969,0,663,663
3,motor,2734,2581,0.71761,2.1329,230,-153,153
3,motor,3092,3413,0.77204,1.7635,88,321,321
3,motor,1091,1022,0.19519,0.49568,87,-69,69
3,motor,1593,1226,0.36797,1.2388,89,-367,367
3,motor,3569,3153,0.94024,2.4564,65,-416,416
3,motor,4498,4468,1.0629,2.4105,494,-30,30
3,motor,3337,3866,0.74141,1.7642,333,529,529
3,motor,4194,5228,1.1275,2.7076,690,1034,1034
3,motor,2584,1897,0.55467,1.4749,580,-687,687
3,motor,2952,2782,0.76,1.9811,448,-170,170
3,motor,1738,2585,0.38896,1.2002,234,847,847
3,motor,2136,2147,0.59911,1.6471,133,11,11
3,motor,4645,4579,1.2818,3.1736,640,-66,66
3,motor,1071,1471,0.24193,0.50237,67,400,400
3,audiomotor,3223,3384,1.0412,2.8996,220,161,161
3,audiomotor,3584,4336,1.2536,3.4469,80,752,752
3,audiomotor,1422,831,0.23638,0.55577,418,-591,591
3,audiomotor,3824,3452,1.2726,4.128,319,-372,372
3,audiomotor,4326,4950,1.3508,4.3526,323,624,624
3,audiomotor,4349,4420,1.3573,3.0528,346,71,71
3,audiomotor,1263,1014,0.29544,0.86556,259,-249,249
3,audiomotor,1736,1368,0.46898,1.6723,232,-368,368
3,audiomotor,2546,2003,0.54776,1.7014,543,-543,543
3,audiomotor,2394,2021,0.75601,2.1746,391,-373,373
3,audiomotor,3022,3156,0.83736,2.1949,519,134,134
3,audiomotor,2987,3175,0.94913,2.576,483,188,188
3,audiomotor,3316,3051,0.9312,2.1986,313,-265,265
4,motor,2130,1238,0.33429,0.9668,127,-892,892
4,motor,2584,1302,0.52948,1.72,79,-1282,1282
4,motor,1148,593,0.24462,0.68749,143,-555,555
4,motor,1689,666,0.32199,0.83032,185,-1023,1023
4,motor,3534,1601,0.5509,1.6508,29,-1933,1933
4,motor,4103,2037,0.71221,1.9569,98,-2066,2066
4,motor,4084,1934,0.67388,1.7436,81,-2150,2150
4,motor,2564,398,0.52684,1.2933,59,-2166,2166
4,motor,3074,1617,0.68066,2.0281,70,-1457,1457
4,motor,3081,1337,0.66866,1.9772,77,-1744,1744
4,motor,3665,1829,0.67652,1.9744,162,-1836,1836
4,motor,1639,911,0.44002,1.5267,135,-728,728
4,motor,2136,1126,0.50052,1.1342,131,-1010,1010
4,audiomotor,1566,1284,0.33773,0.93801,63,-282,282
4,audiomotor,2054,1027,0.27874,0.74468,50,-1027,1027
4,audiomotor,3072,2446,0.44477,1.065,67,-626,626
4,audiomotor,3621,2300,0.63945,1.5809,118,-1321,1321
4,audiomotor,4058,3273,0.63464,1.6319,54,-785,785
4,audiomotor,1159,736,0.17033,0.41967,155,-423,423
4,audiomotor,1183,890,0.21152,0.54102,180,-293,293
4,audiomotor,1618,1110,0.30975,1.1076,113,-508,508
4,audiomotor,2616,1275,0.44962,1.0466,112,-1341,1341
4,audiomotor,3118,2596,0.62217,1.6505,113,-522,522
4,audiomotor,2055,1681,0.38463,0.99952,52,-374,374
4,audiomotor,2686,2390,0.44543,1.1107,182,-296,296
4,audiomotor,3607,2160,0.61576,1.3739,104,-1447,1447
4,audiomotor,4065,3527,0.67612,1.5522,60,-538,538
4,auditory,1500,1362,0.00048153,2.8543,0,-138,138
4,auditory,2000,2042,0.00069817,5.2166,0,42,42
4,auditory,4000,3276,0.0018148,6.4992,0,-724,724
4,auditory,1000,1046,0.0057497,2.9901,0,46,46
4,auditory,2500,2976,0.00052203,0.56932,0,476,476
4,auditory,3000,2210,0.00062843,3.4342,0,-790,790
4,auditory,3500,3550,0.0012045,12.032,0,50,50
4,auditory,4000,3042,0.001431,11.769,0,-958,958
4,auditory,3000,2998,0.00038262,3.4365,0,-2,2
4,auditory,3500,1969,0.00071464,1.8545,0,-1531,1531
4,auditory,2000,1520,0.000706,4.535,0,-480,480
4,auditory,2500,2065,0.00087033,2.447,0,-435,435
4,auditory,1000,840,0.00033697,2.4447,0,-160,160
4,auditory,1500,1430,0.00056624,2.3403,0,-70,70
4,motor,1614,1358,0.34112,0.99334,109,-256,256
4,motor,2136,807,0.36691,0.85513,133,-1329,1329
4,motor,2153,1371,0.35698,1.0123,149,-782,782
4,motor,2624,1302,0.46041,1.206,119,-1322,1322
4,motor,3089,1690,0.61702,1.5446,84,-1399,1399
4,motor,3624,1530,0.76894,1.8507,121,-2094,2094
4,motor,3632,1879,0.78849,2.0317,128,-1753,1753
4,motor,4037,2391,0.74551,1.7167,34,-1646,1646
4,motor,1140,476,0.11517,0.3973,136,-664,664
4,motor,1609,694,0.25732,0.80835,104,-915,915
4,motor,4127,1567,0.62575,1.3767,124,-2560,2560
4,motor,1207,1451,0.19864,0.70357,202,244,244
4,motor,2617,2062,0.42601,1.0085,113,-555,555
4,motor,3087,2388,0.63261,1.4987,83,-699,699
4,auditory,3000,3241,0.00069907,2.7593,0,241,241
4,auditory,3500,4410,0.00081395,4.4524,0,910,910
4,auditory,2000,1942,0.00062382,0.44111,0,-58,58
4,auditory,2500,2683,0.00078867,1.206,0,183,183
4,auditory,2500,1351,0.00090661,6.4471,0,-1149,1149
4,auditory,3000,2260,0.0011164,5.9991,0,-740,740
4,auditory,3500,4120,0.0018098,10.022,0,620,620
4,auditory,4000,3320,0.001472,14.614,0,-680,680
4,auditory,4000,3910,0.0010205,4.4151,0,-90,90
4,auditory,1000,1240,0.00040252,1.9213,0,240,240
4,auditory,1500,2295,0.00036048,0.78465,0,795,795
4,auditory,2000,2111,0.00062135,6.4879,0,111,111
4,auditory,1000,1403,0.00080279,1.0397,0,403,403
4,auditory,1500,1310,0.00032657,0.79215,0,-190,190
4,audiomotor,2090,1890,0.38839,0.97611,87,-200,200
4,audiomotor,2576,2804,0.4553,1.0916,71,228,228
4,audiomotor,3089,3059,0.49408,1.3391,84,-30,30
4,audiomotor,3554,2939,0.52327,0.96363,49,-615,615
4,audiomotor,4042,3568,0.62137,1.3294,37,-474,474
4,audiomotor,1051,1471,0.14181,0.43729,48,420,420
4,audiomotor,1552,1699,0.15946,0.35342,47,147,147
4,audiomotor,2105,2449,0.22459,0.59875,101,344,344
4,audiomotor,2542,3444,0.4136,0.90687,38,902,902
4,audiomotor,3026,2961,0.47699,1.2075,23,-65,65
4,audiomotor,1055,1584,0.16146,0.32493,51,529,529
4,audiomotor,1565,2440,0.27558,0.74573,62,875,875
4,audiomotor,3616,3021,0.64823,1.3801,112,-595,595
4,audiomotor,4054,4196,0.52043,1.3039,50,142,142
4,motor,1107,1250,0.19016,0.50931,102,143,143
4,motor,1652,770,0.29502,0.62896,149,-882,882
4,motor,2139,1445,0.41314,1.1355,134,-694,694
4,motor,2689,2330,0.54838,1.4749,185,-359,359
4,motor,4119,2896,0.75138,1.8732,115,-1223,1223
4,motor,1145,951,0.16623,0.40461,142,-194,194
4,motor,3646,3153,0.57451,1.4624,142,-493,493
4,motor,4039,3335,0.50553,1.1516,36,-704,704
4,motor,2588,3163,0.48184,1.1812,84,575,575
4,motor,3075,2877,0.42534,1.0013,70,-198,198
4,motor,1640,2430,0.25087,0.57039,137,790,790
4,motor,2089,2880,0.34743,0.9332,86,791,791
4,motor,3155,3267,0.49719,1.236,152,112,112
4,motor,3659,4072,0.72556,1.8398,155,413,413
4,audiomotor,3016,2706,0.37763,0.92486,12,-310,310
4,audiomotor,3593,3118,0.56484,1.274,88,-475,475
4,audiomotor,2178,3424,0.27598,0.69489,174,1246,1246
4,audiomotor,2553,2498,0.39628,1.0018,50,-55,55
4,audiomotor,4104,3831,0.69817,1.6095,99,-273,273
4,audiomotor,1064,3007,0.1804,0.4591,61,1943,1943
4,audiomotor,3550,3918,0.7031,1.6727,46,368,368
4,audiomotor,4075,4066,0.83432,2.3168,71,-9,9
4,audiomotor,2556,3356,0.38277,0.89348,52,800,800
4,audiomotor,3020,3123,0.52902,1.4122,15,103,103
4,audiomotor,1108,1250,0.15624,0.42352,104,142,142
4,audiomotor,1507,1893,0.1446,0.36208,3,386,386
4,audiomotor,1618,2481,0.26491,0.75948,115,863,863
4,audiomotor,2137,3117,0.37596,1.0607,133,980,980
4,auditory,3000,2415,0.00037338,1.1738,0,-585,585
4,auditory,3500,3595,0.00090036,6.5715,0,95,95
4,auditory,1500,2319,0.00055649,1.9193,0,819,819
4,auditory,2000,2391,0.00040695,1.4694,0,391,391
4,auditory,1000,2448,0.0020535,1.8879,0,1448,1448
4,auditory,1500,1662,0.0005409,3.9641,0,162,162
4,auditory,2500,2865,0.0011245,9.0508,0,365,365
4,auditory,3000,3048,0.0015225,5.7177,0,48,48
4,auditory,3500,3139,0.0016491,4.8464,0,-361,361
4,auditory,4000,3708,0.0013453,17.188,0,-292,292
4,auditory,2000,1857,0.00059781,1.9848,0,-143,143
4,auditory,2500,2425,0.00080215,2.7924,0,-75,75
4,auditory,4000,3033,0.0015548,6.1425,0,-967,967
4,auditory,1000,1110,0.00067286,3.8154,0,110,110
4,motor,2025,1941,0.1762,0.53134,20,-84,84
4,motor,2543,2184,0.32623,0.73221,39,-359,359
4,motor,2570,2719,0.39738,1.4352,67,149,149
4,motor,3101,2440,0.47098,1.2663,97,-661,661
4,motor,1214,599,0.18562,0.71466,210,-615,615
4,motor,1590,1713,0.29427,0.85553,86,123,123
4,motor,4197,3050,0.60999,1.3916,193,-1147,1147
4,motor,1056,2124,0.16729,0.45498,51,1068,1068
4,motor,3601,2571,0.51394,1.3058,96,-1030,1030
4,motor,4140,3837,0.64141,1.5659,135,-303,303
4,motor,1639,1749,0.2717,0.67521,136,110,110
4,motor,2102,2191,0.33565,1.0933,98,89,89
4,motor,3683,3092,0.66459,2.0551,180,-591,591
4,auditory,2500,2630,0.00076989,0.42749,0,130,130
4,auditory,3000,3428,0.0012742,9.747,0,428,428
4,auditory,3000,3450,0.0011632,8.2496,0,450,450
4,auditory,3500,3144,0.0004916,5.6597,0,-356,356
4,auditory,3500,3533,0.0010831,10.129,0,33,33
4,auditory,4000,4438,0.0011958,9.7914,0,438,438
4,auditory,1500,1508,0.00070197,2.1465,0,8,8
4,auditory,2000,2587,0.00077481,1.5219,0,587,587
4,auditory,1000,2392,0.00033833,1.789,0,1392,1392
4,auditory,1500,3048,0.00037399,1.795,0,1548,1548
4,auditory,4000,4264,0.00089239,2.7509,0,264,264
4,auditory,1000,2344,0.00022889,1.4623,0,1344,1344
4,auditory,2000,3111,0.00047436,1.7047,0,1111,1111
4,auditory,2500,3564,0.00059501,2.9579,0,1064,1064
4,audiomotor,3075,3094,0.45372,1.106,72,19,19
4,audiomotor,3561,3340,0.40299,0.88795,57,-221,221
4,audiomotor,2060,2741,0.34678,0.77017,57,681,681
4,audiomotor,2587,2790,0.44156,1.4847,83,203,203
4,audiomotor,1675,2550,0.30435,0.65937,171,875,875
4,audiomotor,2058,2639,0.31293,0.998,55,581,581
4,audiomotor,2631,2922,0.52194,1.4285,127,291,291
4,audiomotor,3145,3974,0.60254,1.2771,142,829,829
4,audiomotor,4104,5522,0.82261,1.7235,101,1418,1418
4,audiomotor,1134,3007,0.16082,0.42214,129,1873,1873
4,audiomotor,3586,2910,0.4548,0.87945,83,-676,676
4,audiomotor,4147,3915,0.59768,1.5768,143,-232,232
4,audiomotor,1155,2074,0.19447,0.62439,150,919,919
4,audiomotor,1672,2564,0.29943,0.93034,168,892,892
4,motor,1237,1903,0.27698,0.77207,234,666,666
4,motor,1643,1640,0.32684,1.1812,140,-3,3
4,motor,3120,3613,0.64407,1.9837,116,493,493
4,motor,3633,4186,0.90383,2.6274,129,553,553
4,motor,2153,3399,0.47373,1.1243,148,1246,1246
4,motor,2701,3611,0.66955,1.8698,196,910,910
4,motor,1750,2924,0.38668,1.3612,246,1174,1174
4,motor,2268,3065,0.55917,1.9807,265,797,797
4,motor,3591,4110,0.80644,2.2542,88,519,519
4,motor,4066,5197,0.81884,2.24,62,1131,1131
4,motor,2744,4534,0.55399,2.0017,240,1790,1790
4,motor,3072,2779,0.58643,1.2783,68,-293,293
4,motor,4066,4070,0.84244,2.2043,62,4,4
4,motor,1114,1687,0.22424,1.6452,111,573,573
4,audiomotor,2077,2115,0.48705,1.6372,74,38,38
4,audiomotor,2577,2572,0.52863,1.2925,74,-5,5
4,audiomotor,1555,2340,0.22418,0.80043,52,785,785
4,audiomotor,2072,2647,0.42883,1.203,69,575,575
4,audiomotor,1205,2954,0.17097,0.46558,201,1749,1749
4,audiomotor,1613,3001,0.28718,0.87365,108,1388,1388
4,audiomotor,2661,4356,0.49608,1.704,157,1695,1695
4,audiomotor,3007,4325,0.29271,0.84396,3,1318,1318
4,audiomotor,4079,5270,0.51043,1.1242,75,1191,1191
4,audiomotor,1167,1958,0.15662,0.52857,163,791,791
4,audiomotor,3574,4892,0.57985,1.1304,69,1318,1318
4,audiomotor,4154,4428,0.68148,1.4104,151,274,274
4,audiomotor,3094,2946,0.42703,1.1641,91,-148,148
4,audiomotor,3579,4196,0.55365,1.4855,75,617,617
4,auditory,3000,3931,0.00066954,1.2274,0,931,931
4,auditory,3500,4671,0.00057594,2.2747,0,1171,1171
4,auditory,4000,4122,0.00056116,2.1506,0,122,122
4,auditory,1000,679,0.00032614,1.7981,0,-321,321
4,auditory,2000,1737,0.00057227,4.0072,0,-263,263
4,auditory,2500,2168,0.00064161,4.2131,0,-332,332
4,auditory,1000,2012,0.00027655,1.578,0,1012,1012
4,auditory,1500,2441,0.0003291,2.7221,0,941,941
4,auditory,3500,3722,0.00084761,3.9422,0,222,222
4,auditory,4000,4462,0.0012651,8.9215,0,462,462
4,auditory,1500,3344,0.00038975,2.3698,0,1844,1844
4,auditory,2000,2995,0.00042403,2.4475,0,995,995
4,auditory,2500,3064,0.00051126,1.2726,0,564,564
4,auditory,3000,3191,0.0012097,6.796,0,191,191
5,auditory,3500,2414,0.0013174,7.0147,0,-1086,1086
5,auditory,4000,2046,0.0018663,7.505,0,-1954,1954
5,auditory,2000,1533,0.00087572,5.1575,0,-467,467
5,auditory,2500,1952,0.0010591,5.0823,0,-548,548
5,auditory,4000,2928,0.001321,6.3288,0,-1072,1072
5,auditory,1000,1150,0.00040314,2.8406,0,150,150
5,auditory,2500,2506,0.0012692,7.1312,0,6,6
5,auditory,3000,2683,0.001207,5.1446,0,-317,317
5,auditory,1500,1459,0.00051779,2.6371,0,-41,41
5,auditory,2000,2276,0.0010333,5.8434,0,276,276
5,auditory,1000,1109,0.00061279,5.0125,0,109,109
5,auditory,1500,1504,0.0006613,5.1091,0,4,4
5,auditory,3000,2235,0.0013947,1.4034,0,-765,765
5,auditory,3500,3469,0.0018628,5.8921,0,-31,31
5,motor,1549,1135,0.14835,0.43987,46,-414,414
5,motor,3617,3191,0.43576,1.0598,114,-426,426
5,motor,3554,3380,0.40513,0.83981,50,-174,174
5,motor,4016,3191,0.38481,1.0356,13,-825,825
5,motor,3158,2880,0.43671,0.87098,154,-278,278
5,motor,2086,1895,0.35559,0.75623,82,-191,191
5,motor,4015,3484,0.39573,0.96442,10,-531,531
5,motor,1115,1084,0.17925,0.40247,112,-31,31
5,motor,2061,2347,0.2858,0.63919,56,286,286
5,motor,2510,2154,0.27192,0.58295,5,-356,356
5,audiomotor,1551,1953,0.15359,0.24472,47,402,402
5,audiomotor,2018,2064,0.24224,0.44866,15,46,46
5,audiomotor,3005,2860,0.25067,1.0208,1,-145,145
5,audiomotor,3585,3539,0.43255,0.78576,80,-46,46
5,audiomotor,3543,3111,0.34223,0.88099,38,-432,432
5,audiomotor,4087,3923,0.49273,0.91173,83,-164,164
5,audiomotor,4095,3462,0.53579,0.89205,90,-633,633
5,audiomotor,1017,1287,0.084398,0.25415,13,270,270
5,audiomotor,2532,2303,0.23157,0.45065,28,-229,229
5,audiomotor,3050,3500,0.32157,0.67514,47,450,450
5,audiomotor,2085,2257,0.28905,0.60566,82,172,172
5,audiomotor,2689,2667,0.34212,0.65662,186,-22,22
5,audiomotor,1074,1584,0.076052,0.17651,70,510,510
5,audiomotor,1630,1828,0.2437,0.6784,126,198,198
5,motor,2540,2674,0.30987,0.4712,36,134,134
5,motor,3009,3212,0.19005,0.6033,5,203,203
5,motor,3508,3463,0.21669,0.62889,4,-45,45
5,motor,4062,3356,0.94951,5.725,57,-706,706
5,motor,2075,2224,0.20918,0.33341,70,149,149
5,motor,2544,1690,0.27839,0.67877,39,-854,854
5,motor,1519,1243,0.1389,0.37365,15,-276,276
5,motor,2012,1357,0.13214,0.35989,7,-655,655
5,motor,1018,965,0.093464,0.23993,14,-53,53
5,motor,1555,1856,0.15897,0.29997,51,301,301
5,motor,4021,3146,0.33946,0.7853,16,-875,875
5,motor,1097,1425,0.2695,4.3393,94,328,328
5,motor,3037,1524,0.31673,0.59266,32,-1513,1513
5,motor,3508,2043,0.25388,0.69264,5,-1465,1465
5,audiomotor,3519,2942,0.34144,0.77164,16,-577,577
5,audiomotor,3537,3108,0.35924,0.8383,32,-429,429
5,audiomotor,4019,3063,0.32171,0.71703,14,-956,956
5,audiomotor,1092,1448,0.11483,0.25817,88,356,356
5,audiomotor,1585,1363,0.25661,0.51077,81,-222,222
5,audiomotor,1559,1705,0.24212,0.36909,54,146,146
5,audiomotor,2102,1685,0.26326,0.54921,99,-417,417
5,audiomotor,2018,2035,0.24169,0.55436,14,17,17
5,audiomotor,2557,2408,0.3192,0.81228,54,-149,149
5,audiomotor,4069,4798,0.54108,1.3345,65,729,729
5,audiomotor,1033,1251,0.13062,0.31742,28,218,218
5,audiomotor,3036,3533,0.2673,0.68296,33,497,497
5,auditory,1500,1780,0.00061037,1.7532,0,280,280
5,auditory,2000,2055,0.0010264,7.8343,0,55,55
5,auditory,4000,2820,0.0016271,16.826,0,-1180,1180
5,auditory,1000,1277,0.0005374,5.4784,0,277,277
5,auditory,1000,1282,0.0005873,2.8799,0,282,282
5,auditory,1500,1662,0.00083436,3.5185,0,162,162
5,auditory,3000,2697,0.0011845,7.3922,0,-303,303
5,auditory,3500,3600,0.0017463,23.881,0,100,100
5,auditory,3500,3692,0.0022854,18.781,0,192,192
5,auditory,4000,4827,0.0030302,20.27,0,827,827
5,auditory,2500,2541,0.0014652,12.437,0,41,41
5,auditory,3000,3145,0.0019911,8.5532,0,145,145
5,auditory,2000,2057,0.0010638,4.6138,0,57,57
5,auditory,2500,2986,0.0012155,6.6967,0,486,486
5,motor,4029,3267,0.48916,0.83366,26,-762,762
5,motor,2613,2515,0.23521,0.71742,109,-98,98
5,motor,3030,3381,0.27688,0.54573,26,351,351
5,motor,2018,2635,0.16307,0.49824,15,617,617
5,motor,2563,2265,0.21735,0.55904,59,-298,298
5,motor,4068,3536,0.45941,1.1241,63,-532,532
5,motor,1051,2090,0.14929,0.28373,48,1039,1039
5,motor,1113,1160,0.072191,0.16671,109,47,47
5,motor,1558,1772,0.177,0.42854,54,214,214
5,motor,1538,1863,0.16003,0.26841,35,325,325
5,motor,2043,2360,0.20795,0.42108,38,317,317
5,motor,3054,3287,0.33237,0.71757,51,233,233
5,motor,3508,3092,0.40161,0.94538,4,-416,416
5,audiomotor,2075,2421,0.30655,0.52138,71,346,346
5,audiomotor,2555,3444,0.34187,0.488,52,889,889
5,audiomotor,1076,1386,0.15728,0.35007,73,310,310
5,audiomotor,1550,2268,0.2222,0.35833,47,718,718
5,audiomotor,4151,3602,0.45186,0.99706,147,-549,549
5,audiomotor,1100,1611,0.15626,0.375,96,511,511
